index,fuel_type,seats,mileage,ownership,transmission,fuel_economy,engine(cc),horsepower,torque(Nm),price,Make,Model,car_rating
1270,Petrol,5,0.015376050106874782,0.0,Manual,0.0035705420253297863,2.426380368101881e-10,2.426380368101881e-10,0.0032195895228166902,3.842912041600595e-05,Maruti,Alto,37.88907848306606
1271,Petrol,5,0.04373017845603221,0.0,Manual,0.002780710046412031,3.656441717797019e-10,3.656441717797019e-10,4.437517366053538e-05,3.728624694638495e-05,Hyundai,Grand,20.95170052622466
1272,Petrol,5,0.01653129194213849,0.5,Automatic,0.0029687652794876873,3.656441717797019e-10,3.656441717797019e-10,0.005911455826562705,8.557265103787197e-05,Hyundai,i20,16.85801695665639
1273,CNG,5,0.013910622856290699,0.0,Manual,0.24828054831891155,1.787730061352435e-09,1.787730061352435e-09,4.164439374296397e-05,5.34293347047815e-05,Maruti,Wagon,49.99308168970482
1274,Diesel,7,0.07956454739772331,0.0,Manual,0.31096562601079686,2.7131901840532406e-09,2.7131901840532406e-09,0.00012493318122889192,5.357219388848412e-05,Maruti,Ertiga,30.68998533637732
1275,Petrol,5,0.033903663568126456,0.0,Manual,0.0035705420253297863,2.426380368101881e-10,2.426380368101881e-10,0.0032195895228166902,3.471478163973771e-05,Maruti,Alto,36.96632336586352
1276,Petrol,5,0.04902520256499478,0.0,Automatic,0.0015270084925743258,4.579754601234018e-10,4.579754601234018e-10,6.007715818657098e-05,7.857255103644338e-05,Renault,Duster,32.119814163590014
1277,Petrol,5,0.07117959934383854,0.0,Manual,0.004046948615788114,3.046012269943322e-10,3.046012269943322e-10,0.004565864022179394,3.3143330619008846e-05,Maruti,Alto,31.36845305278572
1278,Petrol,5,0.08571854650295768,0.0,Automatic,0.29817787016165226,2.509509202457836e-09,2.509509202457836e-09,0.007754049575944013,4.285775511078729e-05,Hyundai,Grand,49.28633504192736
1279,Petrol,5,0.015294527016950839,0.0,Automatic,0.003126731675271239,3.046012269943322e-10,3.046012269943322e-10,0.008072185436341082,0.00011285875512507323,Hyundai,i20,41.940921851836166
1280,Petrol,5,0.04000198836804692,0.0,Manual,0.0035705420253297863,2.426380368101881e-10,2.426380368101881e-10,0.0032195895228166902,3.414334490492721e-05,Maruti,Alto,36.66256803432582
1281,Petrol,5,0.05014067703931998,0.0,Manual,0.002730561984258523,3.662576687122182e-10,3.662576687122182e-10,0.0005939446320717813,4.2714895927084675e-05,Honda,Jazz,16.82510447900672
1282,Diesel,5,0.11042998459014762,0.0,Automatic,0.3736507037026821,3.150306748471089e-10,3.150306748471089e-10,0.00015906793019853453,3.571479592565609e-05,Volkswagen,Vento,51.436995665343545
1283,Petrol,5,0.007657205348710046,0.0,Manual,0.0029060802017958015,3.647239263809275e-10,3.647239263809275e-10,0.0064692176247266656,6.285804082915471e-05,Ford,Aspire,34.56927926289221
1284,Diesel,5,0.05359646070487647,0.0,Manual,0.004560966252861573,4.579754601234018e-10,4.579754601234018e-10,0.0006615314350316736,6.428663266618095e-05,Honda,City,20.578298981090143
1285,Diesel,5,0.0353114281453497,0.0,Manual,0.0044606701285545575,4.579754601234018e-10,4.579754601234018e-10,0.0006567525701759236,0.00011071586736953386,Honda,City,32.977216354333514
1286,Petrol,5,0.019020728736889196,0.0,Manual,0.27034569566645517,2.085889570555346e-09,2.085889570555346e-09,0.006749805261257127,1.214303061472307e-05,Hyundai,i10,16.68707934729608
1287,Petrol,5,0.03214594621464433,0.0,Manual,0.0034827829165611467,3.046012269943322e-10,3.046012269943322e-10,0.0044743828949407516,4.557207960113717e-05,Maruti,S-Presso,37.111476979363175
1288,Diesel,5,0.05359646070487647,0.0,Manual,0.004560966252861573,4.579754601234018e-10,4.579754601234018e-10,0.0006615314350316736,6.428663266618095e-05,Honda,City,20.578298981090143
1289,CNG,5,0.022621663269871254,0.0,Manual,0.24828054831891155,1.787730061352435e-09,1.787730061352435e-09,4.164439374296397e-05,5.414363062329462e-05,Maruti,Wagon,49.55911170396625
1290,Petrol,5,0.006275289556096833,0.0,Automatic,0.7490089489216913,1.0276073619647662e-10,1.0276073619647662e-10,0.00029560692607710494,7.142959185131231e-07,Porsche,Cayenne,71.50027408269959
1291,Diesel,5,0.0353114281453497,0.0,Manual,0.0044606701285545575,4.579754601234018e-10,4.579754601234018e-10,0.0006567525701759236,0.00011071586736953386,Honda,City,32.977216354333514
1292,CNG,5,0.03207436496495501,0.0,Manual,0.24828054831891155,1.787730061352435e-09,1.787730061352435e-09,4.164439374296397e-05,4.985785511221589e-05,Maruti,Wagon,45.256576018902216
1293,Petrol,7,0.04247551821842223,0.0,Manual,0.0019031189587256376,4.5766871165714363e-10,4.5766871165714363e-10,0.000789195396178137,9.214417348819269e-05,Honda,BR-V,28.66859282331917
1294,Petrol,5,0.03876920017895312,0.0,Automatic,0.0022792294248769485,4.2638036809881343e-10,4.2638036809881343e-10,0.01005882782637428,0.00028571836740524866,Audi,Q3,29.324073664336996
1295,Diesel,5,0.08386538748322313,0.0,Automatic,0.0024547476424142288,4.837423312890855e-10,4.837423312890855e-10,0.0008499552493441008,0.0001404305775796797,Hyundai,Creta,30.466755138212807
1296,Diesel,5,0.06564199433315106,0.0,Manual,0.0038087453205589506,4.579754601234018e-10,4.579754601234018e-10,0.006744343701421985,8.357262246603522e-05,Ford,Ecosport,27.90657696492464
1297,Petrol,5,0.0589590893274345,0.0,Manual,0.0035705420253297863,2.426380368101881e-10,2.426380368101881e-10,0.0032195895228166902,2.9000414291632735e-05,Maruti,Alto,31.886620026357505
1298,Petrol,5,0.030121787542874184,0.0,Automatic,1.0,1.9509202454017652e-10,1.9509202454017652e-10,0.0005686849178342457,3.714338776268232e-05,Lamborghini,Urus,78.9952406614736
1299,Petrol,5,0.04156285728488343,0.0,Manual,0.0034326348544076388,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,4.214345919227418e-05,Maruti,Wagon,29.031032785820045
1300,Diesel,5,0.05900681016056072,0.5,Manual,0.0038087453205589506,4.579754601234018e-10,4.579754601234018e-10,0.006744343701421985,6.900098572836755e-05,Ford,Ecosport,3.330678586828386
1301,Diesel,5,0.06348063826614306,0.0,Manual,0.002973780085703039,4.837423312890855e-10,4.837423312890855e-10,0.0008499552493441008,0.00012785896941384876,Hyundai,Creta,27.67681925547675
1302,Petrol,8,0.027678083213202764,0.5,Manual,0.19763100554386825,1.033742331289929e-10,1.033742331289929e-10,2.8673189134499787e-05,1.785739796282804e-05,Maruti,Omni,6.5506903734268604
1303,Petrol,5,0.03211015558979967,0.0,Manual,0.004046948615788114,3.046012269943322e-10,3.046012269943322e-10,0.004565864022179394,3.785768368119545e-05,Maruti,Alto,33.31443530622753
1304,Diesel,7,0.08080131232291096,0.0,Manual,0.00410963369348,4.579754601234018e-10,4.579754601234018e-10,0.006396851956911023,9.642994899927141e-05,Maruti,Ertiga,27.148464117355847
1305,Petrol,5,0.05152060446388626,0.0,Manual,0.24828054831891155,2.042944785279207e-10,2.042944785279207e-10,4.9836733495678206e-05,1.842883469763854e-05,Maruti,Alto,25.13050169519437
1306,CNG,5,0.030720286324998756,0.0,Manual,0.24828054831891155,1.787730061352435e-09,1.787730061352435e-09,4.164439374296397e-05,5.3857912255889356e-05,Maruti,Wagon,49.15569867688596
1307,Petrol,5,0.030332554555848285,0.0,Manual,0.24828054831891155,2.042944785279207e-10,2.042944785279207e-10,4.9836733495678206e-05,1.7428820411720174e-05,Maruti,Zen,30.017888875810762
1308,Diesel,5,0.09561067753641198,0.5,Manual,0.0038087453205589506,4.266871165650716e-10,4.266871165650716e-10,0.6171446555564886,2.2143173473906766e-05,Hyundai,i20,5.093196478653197
1309,Petrol,5,0.025928319331908336,0.0,Automatic,0.002891035783149749,3.6595092024596e-10,3.6595092024596e-10,0.005172779858859639,5.2857897969971004e-05,Nissan,Micra,33.59428404080331
1310,Petrol,5,0.0636794750708356,0.0,Automatic,0.0021789333005699327,4.1349693251597157e-10,4.1349693251597157e-10,0.009415046460806821,0.00015600222860326577,Kia,Seltos,31.884451144274138
1311,Diesel,5,0.028187105433215686,0.0,Automatic,0.0022466331844771684,9.165644171793198e-10,9.165644171793198e-10,0.017840185201494007,0.0006285804082915471,BMW,7,22.556394163875428
1312,Petrol,5,0.024359496942884126,0.0,Manual,0.0028559321396422937,3.049079754605903e-10,3.049079754605903e-10,0.007769751560470048,0.00016871669595279934,Skoda,Kushaq,41.45801894938314
1313,Diesel,5,0.08397872446189789,0.0,Manual,0.004335299973170787,3.8128834355886697e-10,3.8128834355886697e-10,0.0005925792421129955,8.214403062900899e-05,Maruti,SX4,26.713000801131106
1314,Diesel,5,0.07996420937515533,0.0,Manual,0.004360374004247541,3.8128834355886697e-10,3.8128834355886697e-10,3.891361382539257e-05,3.485764082344034e-05,Maruti,Swift,11.561527447981142
1315,Petrol,5,0.028055873142118604,0.0,Manual,0.00368337516517518,3.049079754605903e-10,3.049079754605903e-10,3.413474896964261e-05,2.4571779596851392e-05,Datsun,RediGO,25.609463425993376
1316,Diesel,5,0.10301734851120942,0.0,Manual,0.004335299973170787,4.579754601234018e-10,4.579754601234018e-10,0.0006615314350316736,6.071515307361534e-05,Honda,City,14.273498986076616
1317,Diesel,5,0.022709151463935973,0.0,Manual,0.00341508303265391,4.168711656448111e-10,4.168711656448111e-10,0.005913503911500884,0.00019928856126516094,Toyota,Corolla,29.978484567468513
1318,Diesel,5,0.12340209772828949,1.0,Manual,0.31096562601079686,2.2665644171813903e-09,2.2665644171813903e-09,0.00011810623143496341,2.0714581636880534e-05,Maruti,Ritz,-28.970496486873
1319,Diesel,5,0.07151165680767509,0.0,Manual,0.0038087453205589506,4.579754601234018e-10,4.579754601234018e-10,0.006744343701421985,8.071543879198274e-05,Ford,Ecosport,31.446195585413477
1320,Diesel,5,0.08134016006362776,0.0,Automatic,0.0029562282639493103,7.346625766882433e-10,7.346625766882433e-10,0.00011810623143496341,0.0002621466020943157,Volvo,S60,26.743139306404792
1321,Petrol,5,0.0007516031217378337,0.0,Manual,0.004302703732771006,3.046012269943322e-10,3.046012269943322e-10,0.0044743828949407516,7.000100001428593e-05,Maruti,Celerio,50.21059946640603
1322,Petrol,5,0.014183029278719492,0.0,Automatic,0.059621031094305936,1.119631901842208e-10,1.119631901842208e-10,1.3653899587857042e-06,0.0007000100001428593,Audi,Q5,48.21109309858384
1323,Petrol,5,0.03209424864542427,0.0,Automatic,0.0026051918288747524,3.046012269943322e-10,3.046012269943322e-10,0.008068089266464724,0.00011785882655466508,Kia,Sonet,41.077622167476044
1324,Petrol,5,0.09018640950439925,0.0,Manual,0.0035580050097914094,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,3.92862755182217e-05,Maruti,Swift,15.119663690402218
1325,Petrol,5,0.06552666898642938,0.0,Manual,0.002680413922105015,3.656441717797019e-10,3.656441717797019e-10,0.5496943915924748,2.3286046943527763e-05,Hyundai,i20,31.91457931063042
1326,Petrol,5,0.044966943381219864,0.0,Manual,0.20214433113768399,1.6779141104320213e-10,1.6779141104320213e-10,0.0004970019449979963,1.5000214288775552e-05,Hyundai,EON,23.18117028343367
1327,Petrol,5,0.07641099567529949,0.0,Manual,0.002730561984258523,3.662576687122182e-10,3.662576687122182e-10,0.0005939446320717813,4.142916327376106e-05,Honda,Jazz,23.180269793264223
1328,Petrol,5,0.02399363722224984,0.0,Manual,0.0032320426057936055,3.656441717797019e-10,3.656441717797019e-10,0.005576935286660208,7.414391634166203e-05,Hyundai,Grand,41.39045714036734
1329,Petrol,5,0.059774320226673956,0.0,Manual,0.0033599201642850515,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,3.785768368119545e-05,Maruti,Swift,24.288563285565196
1330,Petrol,5,0.054423621812397474,0.0,Manual,0.0028308581085655397,3.656441717797019e-10,3.656441717797019e-10,0.0005741464776693885,3.985771225303218e-05,Maruti,Swift,12.78403541582813
1331,Petrol,5,0.034446488044937114,0.0,Automatic,0.0032320426057936055,3.656441717797019e-10,3.656441717797019e-10,0.005576935286660208,6.357233674766783e-05,Hyundai,Grand,33.20654341205558
1332,Petrol,5,0.023749067952478,0.0,Manual,0.24828054831891155,2.042944785279207e-10,2.042944785279207e-10,4.9836733495678206e-05,2.928613265903799e-05,Maruti,Wagon,26.513380571388705
1333,Petrol,5,0.05458467962419844,0.0,Manual,0.0028308581085655397,3.656441717797019e-10,3.656441717797019e-10,0.0005741464776693885,4.014343062043743e-05,Maruti,Swift,12.775998200385203
1334,Petrol,5,0.05393647164090073,0.0,Manual,0.0033599201642850515,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,3.92862755182217e-05,Maruti,Swift,20.747431042699702
1335,Petrol,5,0.03260724760153104,0.0,Manual,0.0033599201642850515,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,6.357233674766783e-05,Maruti,Swift,37.13619941056457
1336,Petrol,5,0.04325297012477009,0.0,Automatic,0.0031869093498554484,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,4.64292347033529e-05,Maruti,Wagon,28.934386855724274
1337,Petrol,5,0.04495898990903216,0.0,Manual,0.004046948615788114,3.046012269943322e-10,3.046012269943322e-10,0.004565864022179394,2.500035714795926e-05,Maruti,Alto,25.01128119375683
1338,Petrol,5,0.03382810558234329,0.0,Automatic,0.0022917664404153264,3.656441717797019e-10,3.656441717797019e-10,0.0005270405240912818,2.4286061229446143e-05,Hyundai,i10,2.2859530552403653
1339,Petrol,5,0.05609385097181488,0.0,Manual,0.0030088837292104936,3.3159509202504843e-10,3.3159509202504843e-10,0.004634133520118679,1.9285989799854287e-05,Hyundai,i10,12.91297252643631
1340,Petrol,5,0.1227857036337426,0.0,Manual,0.27034569566645517,2.085889570555346e-09,2.085889570555346e-09,0.006749805261257127,3.571479592565609e-06,Hyundai,i10,46.005351382515926
1341,Petrol,7,0.026787294328180146,0.0,Manual,0.002429673611337474,4.196319018411344e-10,4.196319018411344e-10,0.0006103293115772097,8.428691838454835e-05,Maruti,Ertiga,29.467802023517002
1342,Petrol,5,0.020237609981607594,0.5,Automatic,0.000498973218427407,9.171779141118361e-10,9.171779141118361e-10,0.0002205104783438912,0.0011285875512507323,Audi,Q8,16.2149108050204
1343,Diesel,5,0.008376994581697073,0.0,Automatic,0.0017025267101116043,5.984662576696295e-10,5.984662576696295e-10,0.011435140904830271,0.0002750039286275518,Tata,Harrier,50.03775313148178
1344,Petrol,5,0.020267435502311477,0.5,Manual,0.003733523227328688,2.435582822089625e-10,2.435582822089625e-10,0.00365037005481358,2.4571779596851392e-05,Datsun,RediGO,5.1047954548159815
1345,Diesel,5,0.0877566237510563,0.0,Manual,0.0039566821039118,4.168711656448111e-10,4.168711656448111e-10,0.004565181327200001,3.3143330619008846e-05,Toyota,Etios,11.378802396290066
1346,Petrol,5,0.01037331610081026,0.0,Manual,0.24828054831891155,2.055214723929532e-09,2.055214723929532e-09,4.9836733495678206e-05,5.7857969399562845e-05,Maruti,Wagon,57.83321651505017
1347,Petrol,5,0.0548312372620172,0.0,Manual,0.0022491405875848447,4.573619631908855e-10,4.573619631908855e-10,0.006045946737503097,3.9143416334519067e-05,Toyota,Etios,16.83923141501375
1348,Diesel,5,0.09573395635532136,0.0,Manual,0.003023928147856547,4.4662576687185063e-10,4.4662576687185063e-10,0.0005604925780815315,5.857226531807596e-05,Renault,Duster,18.397934015387722
1349,Petrol,5,0.041260625341750755,0.0,Manual,0.20214433113768399,1.6779141104320213e-10,1.6779141104320213e-10,0.0004970019449979963,1.64288061258018e-05,Hyundai,EON,27.197596202528352
1350,Diesel,5,0.1051071233285281,0.0,Manual,0.004360374004247541,3.8128834355886697e-10,3.8128834355886697e-10,3.891361382539257e-05,3.528621837454821e-05,Maruti,Swift,10.30902937343507
1351,Petrol,5,0.007263508475418799,0.0,Manual,0.0023870477585069914,3.662576687122182e-10,3.662576687122182e-10,0.008068089266464724,9.971571022443177e-05,Tata,Nexon,42.304585265349914
1352,Petrol,5,0.0425749366207685,0.0,Manual,0.00262274365062848,3.046012269943322e-10,3.046012269943322e-10,0.008068089266464724,0.00011414448777839683,Hyundai,Venue,40.55659336361642
1353,Petrol,5,0.09526668986429387,0.0,Manual,0.00210371120733967,3.662576687122182e-10,3.662576687122182e-10,3.891361382539257e-05,3.9571993885626934e-05,Volkswagen,Polo,18.350334997498678
1354,Petrol,5,0.05235969577968882,0.0,Manual,0.002680413922105015,3.656441717797019e-10,3.656441717797019e-10,0.0056445220896201,3.557193674195346e-05,Hyundai,i20,13.132144897855387
1355,Petrol,5,0.03629964706467167,0.0,Manual,0.002780710046412031,3.656441717797019e-10,3.656441717797019e-10,0.005576935286660208,4.64292347033529e-05,Hyundai,Grand,33.09260074274561
1356,Diesel,7,0.05157429040115325,0.0,Manual,0.002417136595799097,4.5644171779211105e-10,4.5644171779211105e-10,5.666368328960672e-05,5.000071429591851e-05,Mahindra,NuvoSport,20.54281918305331
1357,Petrol,5,0.007881890938012627,0.5,Automatic,0.0021789333005699327,3.6595092024596e-10,3.6595092024596e-10,0.0005809734274633171,5.642937756253661e-05,Honda,Brio,-6.005763213993831
1358,Petrol,5,0.06595217974847144,0.0,Manual,0.002730561984258523,3.662576687122182e-10,3.662576687122182e-10,0.0005939446320717813,4.214345919227418e-05,Honda,Jazz,19.869363398229204
1359,Petrol,5,0.05361833275339265,0.0,Manual,0.0028308581085655397,3.656441717797019e-10,3.656441717797019e-10,0.0005741464776693885,3.500050000714296e-05,Maruti,Swift,8.99252285252343
1360,Petrol,5,0.02209076900134215,0.0,Automatic,0.0021789333005699327,5.503067484671017e-10,5.503067484671017e-10,0.009509258367963035,0.00017000242860612294,Honda,Civic,37.79202866048133
1361,Petrol,5,0.05236367251578267,0.0,Manual,0.0025349845418598414,3.3159509202504843e-10,3.3159509202504843e-10,0.0004123477675532826,1.0714438777696827e-05,Hyundai,Santro,1.3696951755092464
1362,Petrol,5,0.015543073022816524,0.0,Automatic,0.0012361497320839778,6.092024539886644e-10,6.092024539886644e-10,0.00012288509629071337,0.0007000100001428593,Mercedes-Benz,GLC,37.577255867072125
1363,Petrol,5,0.0849550131729383,0.0,Manual,0.003811252723666626,3.049079754605903e-10,3.049079754605903e-10,3.413474896964261e-05,3.242903470049573e-05,Renault,KWID,30.444790041222447
1364,Diesel,5,0.07864592136004374,0.0,Manual,0.002973780085703039,4.837423312890855e-10,4.837423312890855e-10,0.0008499552493441008,7.542964899498564e-05,Hyundai,Creta,15.428374679090288
1365,Petrol,5,0.005722523239051548,0.0,Automatic,0.0026302658599515073,4.579754601234018e-10,4.579754601234018e-10,0.00813635876440401,0.00015814511635880513,Honda,City,42.39395428772565
1366,Petrol,5,0.07789034150221205,0.0,Manual,0.0022491405875848447,4.573619631908855e-10,4.573619631908855e-10,0.006045946737503097,3.442906327233246e-05,Toyota,Etios,15.690793059693492
1367,Petrol,5,0.07403688422727046,0.0,Manual,0.0025048957045677367,4.5766871165714363e-10,4.5766871165714363e-10,0.000789195396178137,6.500092858469406e-05,Honda,City,15.63210629101049
1368,Petrol,5,0.10499577471790027,0.0,Manual,0.0025048957045677367,3.6595092024596e-10,3.6595092024596e-10,0.0005802907324839242,3.3286189802711464e-05,Honda,Amaze,17.912953592613388
1369,Diesel,7,0.043590992692747424,0.0,Automatic,0.0018128524468493225,8.435582822098827e-10,8.435582822098827e-10,0.0011796969243908482,0.0003857197959970857,Toyota,Fortuner,32.445227408167
1370,Petrol,5,0.10693642193169954,0.0,Manual,0.0020034150830326542,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,9.828711838740554e-05,Hyundai,Creta,25.463568350401165
1371,Petrol,5,0.06465377541382909,0.5,Manual,0.0021714110912469066,3.6595092024596e-10,3.6595092024596e-10,0.0004929057751216392,3.885769796711382e-05,Volkswagen,Polo,-12.669570905647227
1372,Petrol,5,0.051130884326688865,0.0,Manual,0.0023068108590613787,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,5.300075715367362e-05,Hyundai,Verna,20.597112778183494
1373,Petrol,5,0.07830591042401948,0.0,Manual,0.0020034150830326542,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,0.00010357290818440263,Hyundai,Creta,26.88951400782517
1374,Petrol,5,0.03876920017895312,0.0,Manual,0.0023043034559537033,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,0.00010357290818440263,Hyundai,Verna,32.70586563720848
1375,Petrol,5,0.07954267534920713,0.0,Manual,0.0020034150830326542,4.865030674854087e-10,4.865030674854087e-10,0.000816503195353851,0.00010714438777696824,Hyundai,Creta,26.827727514765783
1376,Petrol,5,0.02517870457821743,0.0,Manual,0.0017000193070039289,6.116564417187295e-10,6.116564417187295e-10,0.010223357316407958,0.0001121444592065601,Hyundai,Elantra,29.989064162293822
1377,Petrol,5,0.047975344236218125,0.0,Automatic,0.0016222898106659912,5.500000000008435e-10,5.500000000008435e-10,0.009411632985909857,0.0001021443163473764,Toyota,Corolla,21.14591721320534
1378,Petrol,5,0.03876920017895312,0.0,Manual,0.0017000193070039289,6.116564417187295e-10,6.116564417187295e-10,0.010223357316407958,0.0001121444592065601,Hyundai,Elantra,33.14393253608718
1379,Petrol,5,0.07375254759656011,0.0,Manual,0.002429673611337474,3.662576687122182e-10,3.662576687122182e-10,0.0005939446320717813,6.785811225874656e-05,Honda,WR-V,27.128262881163124
1380,Petrol,5,0.00417557289854352,0.0,Manual,0.0028308581085655397,4.180981595098437e-10,4.180981595098437e-10,0.0006615314350316736,9.271561022300319e-05,Hyundai,Verna,30.616304612953247
1381,Diesel,5,0.07954267534920713,0.0,Automatic,0.005085013502365734,3.8128834355886697e-10,3.8128834355886697e-10,0.0060302447529770615,6.071515307361534e-05,Maruti,Ciaz,23.41139749608368
1382,Diesel,5,0.09562658448078738,0.0,Manual,0.002973780085703039,4.837423312890855e-10,4.837423312890855e-10,0.0008499552493441008,7.70011000157145e-05,Hyundai,Creta,14.582416506406433
1383,Petrol,5,0.05232390515484416,0.0,Manual,0.0021588740757085296,4.579754601234018e-10,4.579754601234018e-10,0.0071259701949025886,9.485849797854255e-05,Renault,Duster,36.17000823382052
1384,Diesel,7,0.21668439628175173,0.0,Manual,0.0012511941507300306,7.634969325165084e-10,7.634969325165084e-10,5.802907324839243e-05,4.857212245889228e-05,Toyota,Innova,-10.731183641072962
1385,Petrol,5,0.02901028980464284,0.0,Manual,0.0031869093498554484,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,5.34293347047815e-05,Maruti,Wagon,33.475396773536474
1386,Petrol,5,0.06239697768056867,0.0,Manual,0.003407560823330884,3.656441717797019e-10,3.656441717797019e-10,0.0005557137132257816,5.300075715367362e-05,Maruti,Baleno,16.2458728049552
1387,Petrol,5,0.08077745190634786,0.0,Manual,0.0022541553938001955,4.2638036809881343e-10,4.2638036809881343e-10,0.009410950290930465,7.071529593279903e-05,Skoda,Octavia,19.544910644220863
1388,Diesel,5,0.059038624049311525,0.0,Manual,0.004909495284828456,3.8128834355886697e-10,3.8128834355886697e-10,3.891361382539257e-05,5.685795511364449e-05,Maruti,Baleno,20.293917921653755
1389,Diesel,5,0.06385643982701197,0.0,Automatic,0.002474806867275631,6.021472392647272e-10,6.021472392647272e-10,0.01188981576110591,0.0001392877041100587,Audi,A6,9.023269423929156
1390,Diesel,5,0.05667047770542327,0.5,Manual,0.004059485631326491,3.4202453987782515e-10,3.4202453987782515e-10,3.618283390782116e-05,3.87148387834112e-05,Hyundai,Grand,-8.368710164397312
1391,Diesel,5,0.08799522791668737,0.0,Manual,0.0036934047776058807,4.266871165650716e-10,4.266871165650716e-10,0.006047994822441276,6.128658980842584e-05,Hyundai,i20,30.585612077424145
1392,Diesel,5,0.11166476114728835,1.0,Manual,0.004560966252861573,4.579754601234018e-10,4.579754601234018e-10,0.0006615314350316736,4.214345919227418e-05,Honda,City,-39.791271387765136
1393,Diesel,5,0.0626574538947159,0.0,Manual,0.0035329309787146546,4.266871165650716e-10,4.266871165650716e-10,0.006047994822441276,2.5714653066472375e-05,Hyundai,i20,8.85035711282318
1394,Diesel,7,0.08888204006561613,0.0,Automatic,0.0012762681818067846,8.435582822098827e-10,8.435582822098827e-10,0.0011796969243908482,0.0002242889184131202,Toyota,Fortuner,18.67478915791254
1395,Petrol,5,0.08324899338867624,0.0,Manual,0.0031317464814865897,3.3159509202504843e-10,3.3159509202504843e-10,3.4817443949035454e-05,4.071486735524793e-05,Hyundai,Santro,26.663676917629893
1396,Petrol,5,0.0548312372620172,0.0,Manual,0.0036608085372061006,3.656441717797019e-10,3.656441717797019e-10,0.0060302447529770615,3.714338776268232e-05,Maruti,Swift,13.077000681266972
1397,Petrol,5,0.05359646070487647,0.0,Manual,0.0013439680657140207,6.116564417187295e-10,6.116564417187295e-10,6.622141300110665e-05,4.214345919227418e-05,Mitsubishi,Cedia,8.893886248334201
1398,Petrol,5,0.05730277874434558,0.0,Automatic,0.0017200785318653325,5.500000000008435e-10,5.500000000008435e-10,0.012103499289655872,0.0001421448877841112,Skoda,Superb,20.818249686779016
1399,Diesel,7,0.112955212009743,0.0,Automatic,0.0011885090730381453,9.131901840504803e-10,9.131901840504803e-10,0.0011387352256272772,0.0002214317347390677,Toyota,Fortuner,17.46933107621574
1400,Diesel,7,0.04865337774021971,0.0,Automatic,0.0017401377567267356,9.085889570566082e-10,9.085889570566082e-10,0.00015565445530157026,0.0006428663266618095,Audi,Q7,35.95747389394906
1401,Petrol,5,0.07403688422727046,0.0,Manual,0.002404599580260719,4.5766871165714363e-10,4.5766871165714363e-10,0.000789195396178137,6.428663266618095e-05,Honda,City,15.627145691672398
1402,Diesel,5,0.09695879107222746,0.0,Manual,0.31096562601079686,2.2665644171813903e-09,2.2665644171813903e-09,0.00011810623143496341,3.271475306790098e-05,Maruti,Ritz,25.992332701826086
1403,Petrol,5,0.08401252671869562,0.5,Manual,0.0028308581085655397,3.656441717797019e-10,3.656441717797019e-10,0.0005741464776693885,3.485764082344034e-05,Maruti,Swift,-13.596817499827951
1404,Diesel,5,0.041799473082467564,0.0,Automatic,0.0015922009733738865,6.021472392647272e-10,6.021472392647272e-10,0.0011783315344320625,0.00022500321433163332,Audi,Q5,13.372069903183428
1405,Diesel,5,0.049057016453745585,0.0,Manual,0.004059485631326491,3.6226993865086234e-10,3.6226993865086234e-10,0.005038288947919248,6.028657552250747e-05,Hyundai,Grand,24.829541141734502
1406,Petrol,5,0.04867922652482974,0.0,Manual,0.0028107988837041365,3.6595092024596e-10,3.6595092024596e-10,0.004565864022179394,4.171488164116631e-05,Datsun,GO,32.427288511484065
1407,Petrol,5,0.05359646070487647,0.0,Manual,0.24828054831891155,2.055214723929532e-09,2.055214723929532e-09,4.9836733495678206e-05,4.2714895927084675e-05,Maruti,Wagon,44.18523174520729
1408,Petrol,5,0.009070935030074067,0.0,Manual,0.0031869093498554484,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,5.5572222460320865e-05,Maruti,Wagon,38.30042451537928
1409,Diesel,7,0.32046726649102747,0.0,Manual,0.0012511941507300306,7.634969325165084e-10,7.634969325165084e-10,5.802907324839243e-05,7.500107144387777e-05,Toyota,Innova,-8.238632617840931
1410,Petrol,5,0.054222796639658,0.0,Manual,0.0029787948919183897,3.6595092024596e-10,3.6595092024596e-10,0.004565181327200001,3.4000485721224593e-05,Nissan,Micra,28.327988880427764
1411,Petrol,5,0.07207635333300193,0.0,Automatic,0.0016774526790348503,5.496932515345854e-10,5.496932515345854e-10,0.0009953692799547782,6.071515307361534e-05,Hyundai,Elantra,11.867164739346228
1412,Petrol,5,0.05359646070487647,0.5,Manual,0.003279683264839439,3.656441717797019e-10,3.656441717797019e-10,0.00557283911678385,5.214360205145789e-05,Maruti,Ignis,3.5163185695807644
