year_made,fuel_type,seats,mileage,ownership,transmission,fuel_economy,engine(cc),horsepower,torque(Nm),price,Make,Model
16,Diesel,7,90098,1,Automatic,12.55,2982.0,2982.0,1685.0,24300.0,Toyota,Fortuner
16,Petrol,5,26553,1,Manual,20.73,1373.0,1373.0,911.0,9207.0,Maruti,Ciaz
17,Petrol,5,18827,2,Automatic,17.84,1395.0,1395.0,14751.0,33480.0,Audi,A4
22,Petrol,5,8699,1,Automatic,1991.0,30173.0,30173.0,400.0,65475.0,Mercedes-Benz,AMG
19,Diesel,5,36794,2,Manual,19.87,1461.0,1461.0,838.0,10530.0,Renault,Duster
18,Petrol,5,13670,1,Automatic,7.81,2996.0,2996.0,36207.0,125550.0,Mercedes-Benz,S-Class
19,Petrol,5,56994,1,Automatic,14.8,1591.0,1591.0,1213.0,14526.0,Hyundai,Creta
17,Diesel,7,32311,2,Automatic,12.9,2755.0,2755.0,1745.0,34425.0,Toyota,Fortuner
20,Petrol,5,12365,1,Automatic,18.8,3456.0,3456.0,25881.0,110700.0,Lexus,RX
15,Petrol,5,45051,1,Manual,998.0,671.0,671.0,90.0,4333.5,Maruti,Wagon
20,Diesel,5,23612,1,Automatic,16.34,1950.0,1950.0,24138.0,93825.0,Mercedes-Benz,GLC
18,Diesel,5,42025,1,Manual,28.09,1248.0,1248.0,885.0,8923.5,Maruti,Ciaz
19,Diesel,4,27961,2,Automatic,17.09,2993.0,2993.0,2614.0,58050.0,BMW,6
15,Petrol,5,37903,1,Manual,18.0,1198.0,1198.0,867.0,6209.999999999999,Honda,Amaze
17,Diesel,5,18641,1,Automatic,19.27,2143.0,2143.0,170.0,37125.0,Mercedes-Benz,C-Class
17,Petrol,5,64019,1,Automatic,15.63,1499.0,1499.0,1104.0,9207.0,Ford,Ecosport
19,Petrol,6,11882,1,Manual,19.01,1462.0,1462.0,1032.0,13837.5,Maruti,XL6
19,Diesel,7,43972,1,Manual,15.1,2179.0,2179.0,15287.0,15660.0,Mahindra,XUV500
19,Petrol,5,15534,1,Automatic,15.0,1991.0,1991.0,1944.0,67162.5,Mercedes-Benz,E-Class
17,Petrol,5,36365,1,Manual,15.29,1591.0,1591.0,1213.0,11475.0,Hyundai,Creta
17,Petrol,5,48064,1,Manual,21.4,1197.0,1197.0,831.0,7020.0,Maruti,Baleno
18,Petrol,5,36785,1,Manual,21.4,1197.0,1197.0,831.0,8437.5,Maruti,Baleno
22,Diesel,5,15534,2,Automatic,1950.0,24138.0,24138.0,500.0,107865.00000000001,Mercedes-Benz,GLE
18,Diesel,5,61658,1,Manual,25.1,1248.0,1248.0,885.0,8842.5,Maruti,SX4
17,Petrol,5,49709,1,Manual,18.6,1197.0,1197.0,8183.0,7087.5,Hyundai,i20
18,Petrol,5,31590,1,Manual,20.73,1373.0,1373.0,911.0,9072.0,Maruti,Ciaz
23,Petrol,5,621,1,Automatic,16.9,1496.0,1496.0,20115.0,80662.5,Mercedes-Benz,C-Class
20,Petrol,5,93205,1,Automatic,15.6,1497.0,1497.0,1163.0,6075.0,Honda,City
17,Petrol,5,69060,1,Manual,21.4,1197.0,1197.0,831.0,6763.5,Maruti,Baleno
14,Petrol,5,82938,1,Automatic,11.7,1796.0,1796.0,178.0,11475.0,Mercedes-Benz,C-Class
21,Diesel,7,14291,1,Automatic,2755.0,20115.0,20115.0,500.0,58050.0,Toyota,Fortuner
18,Diesel,5,75062,1,Manual,25.1,1248.0,1248.0,885.0,8059.5,Maruti,SX4
21,Diesel,7,25476,2,Automatic,14.08,1956.0,1956.0,16767.0,27000.0,Tata,Safari
20,Petrol,5,31068,2,Automatic,19.16,2494.0,2494.0,1577.0,16875.0,Toyota,Camry
17,Diesel,5,18641,1,Automatic,19.27,2143.0,2143.0,170.0,37125.0,Mercedes-Benz,C-Class
17,Petrol,5,64019,1,Automatic,15.63,1499.0,1499.0,1104.0,9207.0,Ford,Ecosport
19,Petrol,6,11882,1,Manual,19.01,1462.0,1462.0,1032.0,13837.5,Maruti,XL6
19,Diesel,7,43972,1,Manual,15.1,2179.0,2179.0,15287.0,15660.0,Mahindra,XUV500
19,Petrol,5,15534,1,Automatic,15.0,1991.0,1991.0,1944.0,67162.5,Mercedes-Benz,E-Class
17,Petrol,5,36365,1,Manual,15.29,1591.0,1591.0,1213.0,11475.0,Hyundai,Creta
17,Petrol,5,48064,1,Manual,21.4,1197.0,1197.0,831.0,7020.0,Maruti,Baleno
18,Petrol,5,36785,1,Manual,21.4,1197.0,1197.0,831.0,8437.5,Maruti,Baleno
22,Diesel,5,15534,2,Automatic,1950.0,24138.0,24138.0,500.0,107865.00000000001,Mercedes-Benz,GLE
18,Diesel,5,61658,1,Manual,25.1,1248.0,1248.0,885.0,8842.5,Maruti,SX4
17,Petrol,5,49709,1,Manual,18.6,1197.0,1197.0,8183.0,7087.5,Hyundai,i20
18,Petrol,5,31590,1,Manual,20.73,1373.0,1373.0,911.0,9072.0,Maruti,Ciaz
23,Petrol,5,621,1,Automatic,16.9,1496.0,1496.0,20115.0,80662.5,Mercedes-Benz,C-Class
20,Petrol,5,93205,1,Automatic,15.6,1497.0,1497.0,1163.0,6075.0,Honda,City
17,Petrol,5,69060,1,Manual,21.4,1197.0,1197.0,831.0,6763.5,Maruti,Baleno
14,Petrol,5,82938,1,Automatic,11.7,1796.0,1796.0,178.0,11475.0,Mercedes-Benz,C-Class
21,Diesel,7,14291,1,Automatic,2755.0,20115.0,20115.0,500.0,58050.0,Toyota,Fortuner
18,Diesel,5,75062,1,Manual,25.1,1248.0,1248.0,885.0,8059.5,Maruti,SX4
21,Diesel,7,25476,2,Automatic,14.08,1956.0,1956.0,16767.0,27000.0,Tata,Safari
20,Petrol,5,31068,2,Automatic,19.16,2494.0,2494.0,1577.0,16875.0,Toyota,Camry
23,Diesel,5,4908,1,Automatic,13.5,2925.0,2925.0,28161.0,2025.0,Mercedes-Benz,S-Class
19,Petrol,5,26305,1,Automatic,20.04,1462.0,1462.0,10325.0,11191.499999999998,Maruti,Ciaz
20,Petrol,5,93205,1,Automatic,15.6,1497.0,1497.0,1163.0,5737.5,Honda,City
15,Petrol,5,61065,1,Manual,20.85,1197.0,1197.0,8314.0,5359.5,Maruti,Swift
19,Diesel,5,35728,2,Automatic,13.33,2995.0,2995.0,33525.0,2430.0,Land,Rover
18,Petrol,5,40389,1,Manual,17.5,1199.0,1199.0,887.0,9247.5,Honda,WR-V
18,Petrol,5,32457,2,Manual,17.0,1591.0,1591.0,1213.0,10057.5,Hyundai,Verna
15,Petrol,5,31166,1,Manual,17.4,1497.0,1497.0,1173.0,9382.5,Honda,City
20,Diesel,5,21126,2,Automatic,16.1,1950.0,1950.0,1917.0,60615.0,Mercedes-Benz,E-Class
17,Petrol,5,43384,1,Automatic,17.5,1498.0,1498.0,996.0,7344.000000000001,Nissan,Sunny
19,Diesel,7,44117,1,Automatic,11.36,2755.0,2755.0,1715.0,27675.0,Toyota,Innova
18,Petrol,5,51210,1,Automatic,20.89,1197.0,1197.0,8180.0,7209.0,Maruti,Ignis
17,Diesel,7,43495,2,Automatic,11.0,2987.0,2987.0,258.0,69525.0,Mercedes-Benz,GLS
20,Petrol,5,93205,1,Automatic,15.6,1497.0,1497.0,1163.0,6075.0,Honda,City
18,Diesel,5,44160,1,Automatic,19.6,1461.0,1461.0,10845.0,9747.0,Renault,Duster
16,Petrol,5,51573,1,Automatic,14.8,1595.0,1595.0,12069.0,17077.5,Mercedes-Benz,B
20,Petrol,5,67004,1,Manual,18.27,998.0,998.0,11835.0,10786.5,Hyundai,Venue
18,Petrol,5,34175,1,Manual,21.01,1197.0,1197.0,8180.0,9112.5,Maruti,Baleno
17,Petrol,5,34175,1,Automatic,9.7,2996.0,2996.0,32855.0,61357.50000000001,Mercedes-Benz,GLE
23,Diesel,5,4908,1,Automatic,13.5,2925.0,2925.0,28161.0,2025.0,Mercedes-Benz,S-Class
19,Petrol,5,26305,1,Automatic,20.04,1462.0,1462.0,10325.0,11191.499999999998,Maruti,Ciaz
20,Petrol,5,93205,1,Automatic,15.6,1497.0,1497.0,1163.0,5737.5,Honda,City
15,Petrol,5,61065,1,Manual,20.85,1197.0,1197.0,8314.0,5359.5,Maruti,Swift
19,Diesel,5,35728,2,Automatic,13.33,2995.0,2995.0,33525.0,2430.0,Land,Rover
18,Petrol,5,40389,1,Manual,17.5,1199.0,1199.0,887.0,9247.5,Honda,WR-V
18,Petrol,5,32457,2,Manual,17.0,1591.0,1591.0,1213.0,10057.5,Hyundai,Verna
15,Petrol,5,31166,1,Manual,17.4,1497.0,1497.0,1173.0,9382.5,Honda,City
20,Diesel,5,21126,2,Automatic,16.1,1950.0,1950.0,1917.0,60615.0,Mercedes-Benz,E-Class
17,Petrol,5,43384,1,Automatic,17.5,1498.0,1498.0,996.0,7344.000000000001,Nissan,Sunny
19,Diesel,7,44117,1,Automatic,11.36,2755.0,2755.0,1715.0,27675.0,Toyota,Innova
18,Petrol,5,51210,1,Automatic,20.89,1197.0,1197.0,8180.0,7209.0,Maruti,Ignis
17,Diesel,7,43495,2,Automatic,11.0,2987.0,2987.0,258.0,69525.0,Mercedes-Benz,GLS
20,Petrol,5,93205,1,Automatic,15.6,1497.0,1497.0,1163.0,6075.0,Honda,City
18,Diesel,5,44160,1,Automatic,19.6,1461.0,1461.0,10845.0,9747.0,Renault,Duster
16,Petrol,5,51573,1,Automatic,14.8,1595.0,1595.0,12069.0,17077.5,Mercedes-Benz,B
20,Petrol,5,67004,1,Manual,18.27,998.0,998.0,11835.0,10786.5,Hyundai,Venue
18,Petrol,5,34175,1,Manual,21.01,1197.0,1197.0,8180.0,9112.5,Maruti,Baleno
17,Petrol,5,34175,1,Automatic,9.7,2996.0,2996.0,32855.0,61357.50000000001,Mercedes-Benz,GLE
20,Diesel,5,15534,2,Automatic,11.2,2400.0,2400.0,215.0,70200.0,Volvo,XC60
15,Petrol,5,30160,2,Manual,1197.0,8580.0,8580.0,114.0,4333.5,Maruti,Ritz
15,Petrol,5,40389,1,Manual,16.8,1497.0,1497.0,1163.0,8437.5,Honda,City
14,Petrol,5,54007,2,Manual,18.9,1197.0,1197.0,82.0,4968.0,Hyundai,Grand
16,Petrol,5,6835,1,Automatic,18.8,3456.0,3456.0,259.0,89100.0,Lexus,RX
19,Petrol,5,67519,1,Automatic,17.0,1198.0,1198.0,1085.0,9612.0,Tata,Nexon
20,Petrol,5,80778,1,Automatic,15.6,1497.0,1497.0,1163.0,6075.0,Honda,City
19,Petrol,4,18019,1,Automatic,10.63,2979.0,2979.0,410.0,95850.0,BMW,M2
18,Petrol,5,39337,1,Manual,18.9,1197.0,1197.0,8186.0,7344.000000000001,Hyundai,Grand
18,Diesel,5,52195,1,Automatic,16.38,1995.0,1995.0,18246.0,21465.0,Hyundai,Tucson
16,Petrol,5,63334,1,Manual,21.4,1197.0,1197.0,831.0,6939.0,Maruti,Baleno
17,Petrol,4,19821,2,Automatic,16.47,1998.0,1998.0,231.0,41850.0,Mini,3
15,Petrol,5,47224,1,Automatic,12.0,1991.0,1991.0,18103.0,32264.999999999996,Mercedes-Benz,E-Class
19,Petrol,5,25336,2,Automatic,20.04,1462.0,1462.0,10325.0,10989.0,Maruti,Ciaz
20,Diesel,5,11399,1,Automatic,13.5,2925.0,2925.0,28161.0,130950.0,Mercedes-Benz,S-Class
21,Diesel,7,28583,1,Automatic,2925.0,3260000000000.0,3260000000000.0,700.0,1431.0,Mercedes-Benz,GLS
19,Diesel,5,37102,1,Manual,25.1,1248.0,1248.0,885.0,10530.0,Maruti,SX4
20,Petrol,5,24854,1,Automatic,17.4,1497.0,1497.0,1176.0,14782.499999999998,Honda,City
15,Diesel,5,47224,1,Automatic,2987.0,1652243800.0,1652243800.0,510.0,26986.499999999996,Mercedes-Benz,M-Class
20,Diesel,5,15534,2,Automatic,11.2,2400.0,2400.0,215.0,70200.0,Volvo,XC60
15,Petrol,5,30160,2,Manual,1197.0,8580.0,8580.0,114.0,4333.5,Maruti,Ritz
15,Petrol,5,40389,1,Manual,16.8,1497.0,1497.0,1163.0,8437.5,Honda,City
14,Petrol,5,54007,2,Manual,18.9,1197.0,1197.0,82.0,4968.0,Hyundai,Grand
16,Petrol,5,6835,1,Automatic,18.8,3456.0,3456.0,259.0,89100.0,Lexus,RX
19,Petrol,5,67519,1,Automatic,17.0,1198.0,1198.0,1085.0,9612.0,Tata,Nexon
20,Petrol,5,80778,1,Automatic,15.6,1497.0,1497.0,1163.0,6075.0,Honda,City
19,Petrol,4,18019,1,Automatic,10.63,2979.0,2979.0,410.0,95850.0,BMW,M2
18,Petrol,5,39337,1,Manual,18.9,1197.0,1197.0,8186.0,7344.000000000001,Hyundai,Grand
18,Diesel,5,52195,1,Automatic,16.38,1995.0,1995.0,18246.0,21465.0,Hyundai,Tucson
16,Petrol,5,63334,1,Manual,21.4,1197.0,1197.0,831.0,6939.0,Maruti,Baleno
17,Petrol,4,19821,2,Automatic,16.47,1998.0,1998.0,231.0,41850.0,Mini,3
15,Petrol,5,47224,1,Automatic,12.0,1991.0,1991.0,18103.0,32264.999999999996,Mercedes-Benz,E-Class
19,Petrol,5,25336,2,Automatic,20.04,1462.0,1462.0,10325.0,10989.0,Maruti,Ciaz
20,Diesel,5,11399,1,Automatic,13.5,2925.0,2925.0,28161.0,130950.0,Mercedes-Benz,S-Class
21,Diesel,7,28583,1,Automatic,2925.0,3260000000000.0,3260000000000.0,700.0,1431.0,Mercedes-Benz,GLS
19,Diesel,5,37102,1,Manual,25.1,1248.0,1248.0,885.0,10530.0,Maruti,SX4
20,Petrol,5,24854,1,Automatic,17.4,1497.0,1497.0,1176.0,14782.499999999998,Honda,City
15,Diesel,5,47224,1,Automatic,2987.0,1652243800.0,1652243800.0,510.0,26986.499999999996,Mercedes-Benz,M-Class
22,Petrol,7,4970,1,Automatic,11.21,2995.0,2995.0,33525.0,117450.0,Audi,Q7
19,Petrol,5,42008,1,Manual,17.5,1199.0,1199.0,887.0,9207.0,Honda,WR-V
16,Diesel,5,44822,2,Automatic,15.73,1968.0,1968.0,17433.0,21262.5,Audi,Q3
15,Petrol,5,60060,1,Manual,18.6,1197.0,1197.0,8183.0,6884.999999999999,Hyundai,i20
17,Petrol,5,18019,1,Automatic,17.84,1395.0,1395.0,14751.0,36787.5,Audi,A4
17,Diesel,7,47224,2,Automatic,14.75,2967.0,2967.0,245.0,60750.0,Audi,Q7
17,Petrol,5,16621,1,Automatic,19.12,1373.0,1373.0,911.0,11636.999999999998,Maruti,Ciaz
18,Diesel,5,8699,1,Automatic,19.33,1999.0,1999.0,177.0,47925.0,Jaguar,XF
18,Petrol,5,26901,1,Manual,19.49,1198.0,1198.0,6704.0,5562.0,Nissan,Micra
17,Petrol,5,63868,1,Manual,17.0,1497.0,1497.0,1186600.0,8032.5,Honda,City
15,Petrol,5,61361,1,Manual,19.49,1198.0,1198.0,6704.0,4023.0,Nissan,Micra
17,Diesel,5,32932,1,Automatic,12.8,2998.0,2998.0,2396.0,47115.0,Jeep,Grand
17,Diesel,5,34036,2,Automatic,22.69,1995.0,1995.0,190.0,25514.999999999996,BMW,3
18,Diesel,5,37201,1,Manual,28.09,1248.0,1248.0,885.0,9814.5,Maruti,Ciaz
13,Petrol,5,31068,2,Manual,18.9,1197.0,1197.0,8186.0,5332.5,Hyundai,Grand
21,Diesel,5,23612,1,Automatic,8.13,2925.0,2925.0,28161.0,3307.5000000000005,Mercedes-Benz,G
14,Petrol,5,49914,1,Manual,1197.0,8580.0,8580.0,114.0,3955.5,Maruti,Ritz
15,Petrol,5,58408,1,Manual,16.8,1497.0,1497.0,1163.0,8437.5,Honda,City
18,Diesel,7,23487,1,Automatic,12.83,1999.0,1999.0,14831.0,51165.0,Land,Rover
22,Petrol,7,4970,1,Automatic,11.21,2995.0,2995.0,33525.0,117450.0,Audi,Q7
19,Petrol,5,42008,1,Manual,17.5,1199.0,1199.0,887.0,9207.0,Honda,WR-V
16,Diesel,5,44822,2,Automatic,15.73,1968.0,1968.0,17433.0,21262.5,Audi,Q3
15,Petrol,5,60060,1,Manual,18.6,1197.0,1197.0,8183.0,6884.999999999999,Hyundai,i20
17,Petrol,5,18019,1,Automatic,17.84,1395.0,1395.0,14751.0,36787.5,Audi,A4
17,Diesel,7,47224,2,Automatic,14.75,2967.0,2967.0,245.0,60750.0,Audi,Q7
17,Petrol,5,16621,1,Automatic,19.12,1373.0,1373.0,911.0,11636.999999999998,Maruti,Ciaz
18,Diesel,5,8699,1,Automatic,19.33,1999.0,1999.0,177.0,47925.0,Jaguar,XF
18,Petrol,5,26901,1,Manual,19.49,1198.0,1198.0,6704.0,5562.0,Nissan,Micra
17,Petrol,5,63868,1,Manual,17.0,1497.0,1497.0,1186600.0,8032.5,Honda,City
15,Petrol,5,61361,1,Manual,19.49,1198.0,1198.0,6704.0,4023.0,Nissan,Micra
17,Diesel,5,32932,1,Automatic,12.8,2998.0,2998.0,2396.0,47115.0,Jeep,Grand
17,Diesel,5,34036,2,Automatic,22.69,1995.0,1995.0,190.0,25514.999999999996,BMW,3
18,Diesel,5,37201,1,Manual,28.09,1248.0,1248.0,885.0,9814.5,Maruti,Ciaz
13,Petrol,5,31068,2,Manual,18.9,1197.0,1197.0,8186.0,5332.5,Hyundai,Grand
21,Diesel,5,23612,1,Automatic,8.13,2925.0,2925.0,28161.0,3307.5000000000005,Mercedes-Benz,G
14,Petrol,5,49914,1,Manual,1197.0,8580.0,8580.0,114.0,3955.5,Maruti,Ritz
15,Petrol,5,58408,1,Manual,16.8,1497.0,1497.0,1163.0,8437.5,Honda,City
18,Diesel,7,23487,1,Automatic,12.83,1999.0,1999.0,14831.0,51165.0,Land,Rover
19,Diesel,7,15534,1,Automatic,14.75,2967.0,2967.0,245.0,88425.0,Audi,Q7
19,Diesel,5,18202,1,Manual,16.35,1956.0,1956.0,16767.0,18427.5,Tata,Harrier
23,Petrol,5,4225,1,Automatic,16.8,1497.0,1497.0,11342.0,22882.5,Kia,Seltos
21,Petrol,5,10468,1,Manual,20.4,1194.0,1194.0,9493.0,8019.000000000001,Ford,Figo
17,Diesel,5,43495,3,Automatic,17.9,2143.0,2143.0,1341.0,23625.0,Mercedes-Benz,CLA
22,Petrol,5,15844,1,Automatic,13.47,1984.0,1984.0,24559.0,75330.0,Audi,Q5
18,Diesel,5,40926,1,Automatic,19.6,1461.0,1461.0,10845.0,10786.5,Renault,Duster
21,Petrol,5,621,1,Automatic,14.11,1984.0,1984.0,2413.0,75465.0,Audi,A6
18,Diesel,5,37282,2,Automatic,14.7,1984.0,1984.0,181.0,51300.0,Volvo,XC60
21,Diesel,5,33554,1,Manual,21.19,1497.0,1497.0,10849.0,13486.5,Tata,Nexon
22,Petrol,5,3417,1,Automatic,13.02,2998.0,2998.0,36878.0,97200.0,BMW,3
21,Petrol,5,12965,2,Automatic,17.1,1199.0,1199.0,8850.0,10989.0,Honda,Jazz
23,Petrol,5,3106,1,Automatic,22.94,1197.0,1197.0,8850.0,13297.5,Maruti,Baleno
10,Petrol,5,81003,1,Manual,18.6,1197.0,1197.0,858.0,1755.0,Maruti,Swift
18,Diesel,7,45942,1,Manual,17.3,1497.0,1497.0,121.0,12136.5,Mahindra,Marazzo
17,Diesel,5,24854,1,Manual,1396.0,887.0,887.0,2197.0,10786.5,Hyundai,Creta
20,Diesel,5,9320,2,Automatic,1950.0,24138.0,24138.0,500.0,100575.0,Mercedes-Benz,GLE
18,Petrol,5,26106,1,Manual,19.49,1198.0,1198.0,6704.0,5737.5,Nissan,Micra
21,Petrol,5,21126,1,Automatic,13.96,1451.0,1451.0,141.0,22139.999999999996,MG,Hector
18,Diesel,5,45360,1,Automatic,24.3,1248.0,1248.0,885.0,9450.0,Maruti,Vitara
19,Diesel,5,37183,1,Manual,25.1,1248.0,1248.0,885.0,11799.0,Maruti,SX4
21,Petrol,5,22990,1,Automatic,16.8,1497.0,1497.0,11342.0,20587.5,Kia,Seltos
12,Petrol,5,50920,1,Manual,17.71,1197.0,1197.0,789.0,3942.0,Toyota,Etios
17,Petrol,5,31068,1,Manual,1197.0,789.0,789.0,1117.0,5737.5,Hyundai,i10
20,Petrol,5,31068,2,Manual,814.0,552.0,552.0,745.0,2362.5,Hyundai,EON
21,Petrol,5,21604,1,Automatic,18.3,1498.0,1498.0,11935.0,17658.0,Honda,City
15,Petrol,5,49495,1,Manual,1197.0,8180.0,8180.0,113.0,4185.0,Maruti,Swift
19,Diesel,5,34175,1,Automatic,12.6,1950.0,1950.0,194.0,46912.5,Mercedes-Benz,C-Class
17,Petrol,5,52387,1,Manual,18.6,1197.0,1197.0,8183.0,7614.0,Hyundai,i20
18,Petrol,5,14291,1,Manual,18.9,1197.0,1197.0,8186.0,6952.500000000001,Hyundai,Grand
16,Petrol,5,49313,1,Manual,19.49,1198.0,1198.0,6704.0,4617.0,Nissan,Micra
19,Diesel,5,11184,2,Automatic,16.55,1995.0,1995.0,18774.0,66825.0,BMW,X4
13,Petrol,5,63697,1,Manual,1197.0,8580.0,8580.0,114.0,3361.5000000000005,Maruti,Ritz
18,CNG,7,43495,1,Manual,26.08,1462.0,1462.0,9119.0,10327.5,Maruti,Ertiga
17,Diesel,7,49709,2,Automatic,11.0,2987.0,2987.0,258.0,65475.0,Mercedes-Benz,GLS
15,Petrol,5,65521,1,Manual,18.9,1197.0,1197.0,82.0,5062.5,Hyundai,Grand
15,Petrol,5,33554,1,Manual,21.4,1197.0,1197.0,831.0,5737.5,Maruti,Baleno
13,Petrol,5,47140,1,Manual,1086.0,6805.0,6805.0,9904.0,3577.5,Hyundai,i10
20,Petrol,5,40196,1,Manual,16.8,1497.0,1497.0,11343.0,13500.0,Kia,Seltos
22,Petrol,5,3170,1,Manual,1197.0,8180.0,8180.0,1138.0,14647.5,Hyundai,Venue
15,CNG,4,32311,2,Manual,624.0,3748.0,3748.0,51.0,2025.0,Tata,Nano
18,Petrol,6,11623,1,Manual,1198.0,82.0,82.0,115.0,5724.0,Mahindra,KUV
17,Petrol,5,27145,1,Manual,19.1,1197.0,1197.0,82.0,7020.0,Hyundai,Xcent
19,Petrol,5,31689,1,Automatic,18.15,998.0,998.0,11835.0,13162.5,Hyundai,Venue
12,Petrol,5,37753,2,Manual,16.8,1497.0,1497.0,1163.0,5940.000000000001,Honda,City
22,Diesel,5,26097,1,Manual,23.7,1396.0,1396.0,887.0,14175.0,Hyundai,Venue
16,Diesel,5,26259,1,Manual,24.3,1248.0,1248.0,885.0,11947.5,Maruti,Vitara
15,Petrol,5,46912,1,Manual,1197.0,82.0,82.0,114.0,6155.999999999999,Hyundai,Grand
20,Diesel,5,74564,3,Manual,22.7,1582.0,1582.0,12624.0,5386.5,Hyundai,Elantra
15,Petrol,5,54127,2,Manual,1197.0,82.0,82.0,114.0,6196.5,Hyundai,Grand
19,Diesel,7,42874,1,Manual,18.49,1493.0,1493.0,100.0,11475.0,Mahindra,TUV
17,Diesel,5,67729,1,Automatic,22.0,1498.0,1498.0,108495.0,8437.5,Volkswagen,Ameo
18,Diesel,5,55924,1,Automatic,18.23,1582.0,1582.0,1262.0,14512.5,Hyundai,Elantra
22,Petrol,5,8077,1,Automatic,18.89,1498.0,1498.0,14751.0,22275.0,Skoda,Kushaq
11,Diesel,5,37282,2,Manual,22.07,1199.0,1199.0,739.0,3240.0,Volkswagen,Polo
10,Petrol,5,46602,1,Manual,1495.0,94.0,94.0,125.0,2565.0,Hyundai,Accent
19,Petrol,6,47224,1,Automatic,17.99,1462.0,1462.0,1032.0,12487.5,Maruti,XL6
14,Diesel,7,50952,1,Manual,20.77,1248.0,1248.0,8876.0,8775.0,Maruti,Ertiga
16,Diesel,5,26259,1,Manual,24.3,1248.0,1248.0,885.0,11947.5,Maruti,Vitara
15,Petrol,5,54127,2,Manual,1197.0,82.0,82.0,114.0,6196.5,Hyundai,Grand
14,Diesel,7,50952,1,Manual,20.77,1248.0,1248.0,8876.0,8775.0,Maruti,Ertiga
16,Petrol,5,29239,1,Manual,814.0,552.0,552.0,745.0,4279.5,Hyundai,EON
19,Petrol,5,76872,1,Manual,17.0,1591.0,1591.0,1213.0,10395.0,Hyundai,Verna
20,Petrol,5,37282,1,Automatic,1199.0,84.0,84.0,114.0,6412.5,Tata,Tigor
21,Petrol,5,22693,1,Manual,19.01,1199.0,1199.0,8482.0,7344.000000000001,Tata,Tiago
16,Petrol,5,39146,1,Manual,16.09,1598.0,1598.0,1032.0,7830.0,Volkswagen,Vento
18,Petrol,5,14468,1,Manual,17.74,999.0,999.0,7510.0,7735.500000000001,Volkswagen,Polo
21,Petrol,5,9069,2,Manual,20.7,1197.0,1197.0,8186.0,8653.5,Hyundai,Grand
13,Diesel,5,30074,1,Automatic,14.84,2143.0,2143.0,170.0,16200.0,Mercedes-Benz,C-Class
21,Petrol,5,21360,1,Manual,21.01,1197.0,1197.0,8180.0,10219.5,Maruti,Baleno
11,Diesel,5,78914,3,Automatic,11.74,2987.0,2987.0,2548.0,14850.0,Mercedes-Benz,M-Class
18,Diesel,5,43495,1,Automatic,16.1,1950.0,1950.0,1917.0,53932.50000000001,Mercedes-Benz,E-Class
20,Diesel,5,55923,2,Automatic,16.09,1995.0,1995.0,184.0,16200.0,BMW,X3
17,Diesel,5,40389,1,Manual,21.7,1498.0,1498.0,9896.0,9787.5,Ford,Ecosport
20,Diesel,5,49709,1,Manual,17.1,1956.0,1956.0,17063.0,22275.0,Jeep,Compass
14,Diesel,7,55302,1,Manual,24.2,1498.0,1498.0,986.0,7425.0,Honda,Mobilio
18,Diesel,5,55923,1,Manual,21.7,1498.0,1498.0,9896.0,10462.5,Ford,Ecosport
17,Diesel,5,67729,1,Automatic,22.15,1498.0,1498.0,1086.0,9787.5,Volkswagen,Vento
21,Diesel,5,41198,1,Automatic,19.7,1497.0,1497.0,11505.0,15174.0,Mahindra,XUV300
12,Petrol,5,49241,1,Manual,22.41,1197.0,1197.0,8850.0,5534.999999999999,Maruti,Swift
17,Petrol,5,28583,1,Automatic,13.79,1998.0,1998.0,192.0,44550.0,Mini,Cooper
18,Diesel,5,50984,1,Manual,27.39,1248.0,1248.0,74.0,8194.5,Maruti,Baleno
21,Petrol,5,19669,1,Manual,22.38,1197.0,1197.0,8850.0,10462.5,Maruti,Swift
17,Petrol,5,9941,1,Manual,18.9,1197.0,1197.0,8186.0,7762.5,Hyundai,Grand
19,Diesel,5,37260,1,Manual,25.5,1498.0,1498.0,986.0,10273.5,Honda,WR-V
17,Petrol,5,64131,1,Manual,21.4,1197.0,1197.0,831.0,6776.999999999999,Maruti,Baleno
17,Petrol,5,18328,1,Manual,21.4,1197.0,1197.0,831.0,7546.5,Maruti,Baleno
12,Petrol,5,31689,1,Manual,1197.0,789.0,789.0,1117.0,3915.0,Hyundai,i10
20,Petrol,5,14197,1,Automatic,20.7,1197.0,1197.0,8186.0,9220.5,Hyundai,Grand
18,Diesel,5,41010,1,Manual,22.54,1396.0,1396.0,8873.0,7762.5,Hyundai,i20
19,Diesel,5,26718,1,Automatic,20.68,1995.0,1995.0,190.0,39825.0,BMW,X1
19,Diesel,5,42253,1,Manual,24.3,1248.0,1248.0,885.0,10125.0,Maruti,Vitara
18,Diesel,5,37903,1,Automatic,17.9,2143.0,2143.0,170.0,50625.0,Mercedes-Benz,GLC
18,Petrol,5,21747,1,Manual,20.65,1462.0,1462.0,10325.0,9180.0,Maruti,Ciaz
19,Petrol,5,29204,1,Automatic,19.56,1197.0,1197.0,8180.0,9112.5,Maruti,Baleno
19,Diesel,5,33554,1,Manual,24.3,1248.0,1248.0,885.0,11812.5,Maruti,Vitara
16,Petrol,5,44738,1,Automatic,18.0,1497.0,1497.0,1173.0,8302.5,Honda,City
